,11317000,11318500,11315000,MKM,EBMUD_11319500,11319500,11313500,SS_HIST_EVAP,11315600,11315400,PGE_OLD_RES,11315900,11314500,11314000,11315030,LB_HIST_EVAP,11315000,NOTE: I have put the output of the excel sheet into 11315000 because I haven't matched the excel errors in python.
6/30/2009,1.594710744,1.541157025,2.778842975,54.90401653,54.90401653,,135.793,0.62,49.537,7.13,23.879,1.499504132,37.54115702,9.87768595,1.648264463,0.48,2.78,
7/31/2009,0.965355372,0.664066116,0.114981818,10.55679339,10.55679339,,118.898,0.84,40.374,4.59,18.66,0.744,2.625520661,32.28099174,0.129123967,0.63,0.11,
8/31/2009,0.482677686,0.22627438,0.009407603,4.050958678,4.050958678,,96.986,0.78,35.398,2.43,12.891,0.470380165,1.537190083,31.11272727,0.01180562,0.6,0.01,
9/30/2009,0.240396694,0.221355372,0.004046281,2.143628099,2.143628099,,80.754,0.51,32.28,2.43,7.649,0.298115702,1.434049587,22.67107438,0.008330579,0.4,0,
10/31/2009,0.811636364,0.602578512,0.162942149,10.51209917,10.51209917,,65.859,0.31,30.262,2.29,7.429,0.338181818,1.512595041,22.32,-901,0.26,0.16,
11/30/2009,0.559338843,0.38677686,0.032370248,4.980991736,4.980991736,,49.129,0.18,23.388,2.38,6.941,0.440330579,1.523305785,24.28363636,0.015233058,0.15,0.03,
12/31/2009,1.088330579,1.334280992,0.279768595,12.68336364,12.68336364,,37.507,0.09,13.412,1.43,6.204,0.621024793,2.213553719,23.3591405,0.22012562,0.08,0.28,
1/31/2010,3.240396694,4.162710744,0.879272727,27.12244628,27.12244628,,24.983,0.08,7.073,1.49,6.036,0.836231405,3.012892562,25.01930579,0.799338843,0.05,0.88,
2/28/2010,3.632132231,4.909487603,0.971900826,32.30719008,32.30719008,,16.103,0.08,5.163,1.7,6.297,0.833057851,2.732429752,19.8378843,0.971900826,0.03,0.97,
3/31/2010,5.798280992,7.636760331,3.092826446,60.37386777,60.37386777,,14.859,0.11,5.697,2.96,7.673,1.100628099,4.968198347,21.86499174,1.026842975,0.05,3.09,
4/30/2010,9.038677686,12.18644628,6.920330579,106.8426446,106.8426446,,32.658,0.18,9.262,6.06,11.104,1.666115702,7.080991736,25.7831405,1.576859504,0.08,6.92,
5/31/2010,9.253884298,11.20919008,13.60720661,174.9450083,174.9450083,,55.072,0.36,38.447,7.16,16.635,2.723900826,52.10459504,10.56971901,3.228099174,0.35,13.61,
6/30/2010,5.016198347,4.65322314,18.47008264,235.4116942,235.4116942,,135.453,0.54,51.347,7.42,24.343,4.784132231,61.2892562,10.57983471,-901,0.46,18.47,
7/31/2010,1.604826446,1.444958678,1.278942149,34.11300826,34.11300826,,128.792,0.84,43.524,5.93,22.101,0.885421488,10.05322314,28.77004959,0.897719008,0.63,1.28,
8/31/2010,0.590280992,0.584132231,0.027361983,5.600157025,5.600157025,,117.455,0.81,36.743,3.33,15.128,0.448859504,1.524892562,24.98856198,0.016478678,0.6,0.03,
9/30/2010,0.612892562,0.249917355,0.008866116,4.331512397,4.331512397,,111.116,0.56,30.751,1.37,9.452,0.303471074,1.451900826,18.33917355,0.0072,0.4,0.01,
10/31/2010,1.192859504,1.082181818,3.178909091,33.89771074,33.89771074,,103.35,0.38,30.144,4.44,11.835,0.338181818,1.518743802,28.54254545,-901,0.26,3.18,
11/30/2010,1.672066116,1.844628099,1.547107438,27.2676281,27.2676281,,89.985,0.23,34.438,1.22,8.633,0.452231405,9.229090909,20.14214876,1.499504132,0.16,1.55,
12/31/2010,12.1991405,17.27186777,6.216396694,127.6955537,127.6955537,,84.949,0.13,33.19,5.73,13.201,0.627173554,34.64826446,19.01196694,-901,0.1,6.22,
1/31/2011,7.26168595,9.315371901,3.547834711,71.86032231,71.86032231,,58.422,0.12,30.327,2.91,11.107,0.787041322,49.49752066,10.84641322,-901,0.1,3.55,
2/28/2011,5.170512397,7.108760331,2.338115702,41.65282645,41.65282645,,30.327,0.1,23.409,0.835,9.017,1.00522314,21.55953719,25.39160331,2.138181818,0.09,2.34,
3/31/2011,23.59894215,31.5738843,4.27338843,181.9590248,181.9590248,,36.659,0.15,13.473,6.68,14.876,1.389619835,28.11213223,23.8694876,-901,0.13,4.27,
4/30/2011,20.4753719,25.15834711,9.657520661,200.2589091,200.2589091,,61.368,0.27,16.207,7.11,15.304,3.26677686,33.97090909,20.0707438,-901,0.18,9.66,
5/31/2011,14.89229752,17.86829752,15.83305785,222.3854793,222.3854793,,91.479,0.49,31.654,7.12,16.879,6.843570248,64.13157025,15.32271074,-901,0.35,15.83,
6/30/2011,9.34214876,9.151735537,24.78942149,319.4824793,319.4824793,,136.218,0.56,51.347,7.19,25.698,5.902809917,134.6578512,13.32892562,-901,0.43,24.79,
7/31/2011,3.320330579,3.234247934,9.967140496,148.3152314,148.3152314,,140.187,0.86,46.898,7.36,26.642,4.119669421,80.97917355,27.79854545,-901,0.66,9.97,
8/31/2011,1.727801653,1.488,0.353553719,17.35667769,17.35667769,,133.123,0.86,40.953,4.44,19.856,1.131371901,2.04753719,26.45196694,0.32711405,0.63,0.35,
9/30/2011,0.90446281,0.833057851,0.02088595,7.010264463,7.010264463,,125.05,0.6,38.227,0.813,11.464,0.422479339,1.719669421,19.04132231,0.009877686,0.43,0.02,
10/31/2011,1.12522314,1.143669421,0.456852893,12.0706281,12.0706281,,105.637,0.39,37.068,2.06,6.618,0.467305785,2.078280992,26.75940496,-901,0.29,0.46,
11/30/2011,1.350743802,1.05322314,0.178512397,8.288842975,8.288842975,,85.244,0.23,29.447,2.48,6.671,1.07107438,3.439338843,27.20528926,0.173752066,0.17,0.18,
12/31/2011,1.162115702,0.891570248,0.121745455,6.793578512,6.793578512,,65.63,0.13,19.309,2.55,6.722,1.11907438,3.652363636,30.65157025,0.095920661,0.09,0.12,
1/31/2012,2.391867769,1.740099174,2.121322314,24.21866942,24.21866942,,50.195,0.11,14.981,6.28,10.652,1.365024793,5.232595041,23.29150413,-901,0.07,2.12,
2/29/2012,1.035371901,1.386247934,1.225190083,16.12595868,16.12595868,,49.236,0.1,16.285,6.74,11.195,0.649983471,2.594181818,4.406082645,1.248198347,0.07,1.23,
3/31/2012,4.900561983,6.074975207,4.021289256,60.71171901,60.71171901,,59.742,0.17,27.216,6.14,10.816,0.725553719,2.533289256,6.308628099,-901,0.13,4.02,
4/30/2012,7.259504132,8.770909091,11.38909091,146.0099917,146.0099917,,117.268,0.35,50.291,7.11,16.661,1.231735537,7.705785124,2.463471074,-901,0.29,11.39,
5/31/2012,3.326479339,2.914512397,7.81507438,107.8407603,107.8407603,,138.249,0.6,49.086,7.33,22.019,3.221950413,32.79133884,20.52456198,-901,0.48,7.82,
6/30/2012,1.142479339,1.249586777,0.969917355,22.20189256,22.20189256,,126.989,0.6,46.381,6.65,19.534,0.600991736,3.701157025,27.48495868,0.407603306,0.48,0.97,
7/31/2012,0.473454545,0.707107438,0.041504132,6.391603306,6.391603306,,111.081,0.78,41.702,3.95,14.276,0.467305785,2.256595041,25.46201653,0.041504132,0.6,0.04,
8/31/2012,0.313586777,0.338181818,0.006517686,2.047834711,2.047834711,,94.794,0.75,34.966,1.81,9.448,0.344330579,2.016793388,25.36978512,0.006517686,0.6,0.01,
9/30/2012,0.220165289,0.243966942,0.005057851,1.518165289,1.518165289,,76.216,0.51,30.345,0.765,6.117,0.297520661,3.195371901,23.17090909,0.005057851,0.4,0.01,
10/31/2012,0.528793388,0.36277686,0.014818512,3.346909091,3.346909091,,55.639,0.31,26.386,0.965,5.489,0.313586777,1.684760331,29.71080992,0.014818512,0.26,0.01,
11/30/2012,0.868760331,1.231735537,1.654214876,20.52638843,20.52638843,,44.247,0.17,19.558,5.71,10.165,0.434380165,1.630413223,27.11603306,-901,0.15,1.65,
12/31/2012,6.357818182,7.895008264,5.466247934,86.14963636,86.14963636,,61.16,0.1,23.779,3.35,8.073,0.442710744,1.715504132,26.66102479,-901,0.08,5.47,
1/31/2013,3.381818182,3.055933884,2.232,34.37142149,34.37142149,,56.466,0.11,15.03,2.58,7.28,0.442710744,2.096727273,29.80304132,-901,0.08,2.23,
2/28/2013,2.254809917,2.210380165,1.704991736,27.13804132,27.13804132,,44.633,0.1,9.917,4.65,9.329,0.666446281,2.943471074,25.89143802,2.310347107,0.05,1.7,
3/31/2013,2.631669421,2.680859504,4.808330579,56.31177686,56.31177686,,41.393,0.15,17.932,7.03,11.873,1.518743802,5.287933884,26.4273719,-901,0.11,4.81,
4/30/2013,2.409917355,2.243305785,8.027107438,101.3266529,101.3266529,,79.349,0.3,35.028,7.09,18.518,2.32661157,11.54975207,6.247933884,1.981487603,0.24,8.03,
5/31/2013,1.155966942,0.910016529,5.183404959,77.86360331,77.86360331,,112.397,0.54,41.581,7.02,23.035,1.986049587,5.595371901,19.07345455,-901,0.43,5.18,
6/30/2013,0.422479339,0.481983471,1.017520661,21.10428926,21.10428926,,108.228,0.56,39.13,6.9,22.959,0.749752066,3.290578512,21.6,0.606942149,0.43,1.02,
7/31/2013,0.307438017,0.356628099,0.069480992,3.815016529,3.815016529,,89.925,0.75,36.332,5.25,18.41,0.455008264,1.770842975,26.99920661,0.049620496,0.6,0.07,
8/31/2013,0.282842975,0.209057851,0.009838017,1.396338843,1.396338843,,73.569,0.68,31.511,1.97,11.944,0.319735537,1.555636364,28.14902479,0.009469091,0.56,0.01,
9/30/2013,0.196363636,0.154710744,0.007497521,1.887545455,1.887545455,,58.238,0.47,28.326,0.69,7.653,0.297520661,1.463801653,25.22975207,0.016542149,0.38,0.01,
10/31/2013,0.221355372,0.196760331,0.012297521,1.175768595,1.175768595,,39.334,0.27,20.025,0.724,5.101,0.313586777,1.697057851,29.7292562,0.019307107,0.24,0.01,
11/30/2013,0.327272727,0.243966942,0.01785124,2.729429752,2.729429752,,19.641,0.13,15.519,0.776,5.527,0.446280992,1.469752066,24.84892562,0.015828099,0.13,0.02,
12/31/2013,0.37507438,0.38122314,0.012297521,1.880553719,1.880553719,,13.634,0.07,9.228,0.91,5.611,0.461157025,1.475702479,11.31371901,0.013527273,0.07,0.01,
1/31/2014,0.350479339,0.17831405,0.313586777,4.91238843,4.91238843,,12.942,0.05,8.938,1.6,6.413,0.461157025,1.783140496,0.897719008,-901,0.05,0.31,
2/28/2014,2.032661157,2.027107438,2.760198347,33.05970248,33.05970248,,20.663,0.07,12.104,5.29,10.845,0.455404959,1.638347107,3.659900826,-901,0.05,2.76,
3/31/2014,2.311933884,2.404165289,4.494743802,46.20047934,46.20047934,,38.341,0.13,20.582,6.29,12.27,0.823933884,2.004495868,3.301884298,0.567530579,0.11,4.49,
4/30/2014,1.987438017,1.779173554,7.622479339,78.74303306,78.74303306,,78.779,0.3,37.177,7.4,15.961,1.082975207,2.778842975,1.892231405,0.690247934,0.26,7.62,
5/31/2014,0.848528926,0.657917355,6.68985124,76.5693719,76.5693719,,118.222,0.54,43.49,7.18,19.929,1.408066116,4.261090909,15.51947107,0.744,0.43,6.69,
6/30/2014,0.362975207,0.321322314,0.55338843,13.53593388,13.53593388,,105.687,0.56,40.305,6.48,18.121,0.856859504,2.683636364,25.16429752,0.209454545,0.43,0.55,
7/31/2014,0.221355372,0.122975207,0.018446281,2.883057851,2.883057851,,93.103,0.75,36.01,6.36,16.032,0.338181818,1.500297521,18.51391736,0.019122645,0.6,0.02,
8/31/2014,0.153719008,0.049190083,0.00614876,1.95777686,1.95777686,,74.373,0.68,30.244,4.71,12.608,0.319120661,1.321983471,27.66942149,0.013957686,0.56,0.01,
9/30/2014,0.107107438,0.065454545,0.005950413,0.571867769,0.571867769,,54.861,0.43,28.526,3.19,9.559,0.323107438,1.23768595,24.2122314,0.008152066,0.38,0.01,
10/31/2014,0.188766942,0.170320661,0.00614876,1.322512397,1.322512397,,42.31,0.27,16.894,0.768,5.753,0.305593388,1.137520661,28.51180165,0.010206942,0.24,0.01,
11/30/2014,0.370710744,0.330842975,0.211834711,4.257859504,4.257859504,,24.811,0.13,11.59,1.08,5.354,0.302280992,1.493553719,24.83702479,0.082115702,0.11,0.21,
12/31/2014,0.916165289,1.67246281,2.275041322,27.74859504,27.74859504,,19.832,0.07,10.061,1.99,6.227,0.312357025,1.537190083,24.32449587,0.280383471,0.05,2.28,
1/31/2015,0.432872727,0.392905785,1.217454545,12.45947107,12.45947107,,10.961,0.07,10.766,3.77,7.756,0.307438017,1.967603306,15.21203306,0.292680992,0.05,1.22,
2/28/2015,2.471404959,2.593586777,4.987239669,64.53182645,64.53182645,,35.088,0.07,21.947,5.56,9.999,0.515940496,2.043768595,9.768991736,0.827504132,0.07,4.99,
3/31/2015,0.756297521,0.467920661,2.035239669,30.75569421,30.75569421,,44.561,0.15,26.416,5.55,10.792,0.854677686,2.361123967,8.583669421,0.842380165,0.15,2.04,
4/30/2015,0.916363636,0.477818182,2.49322314,31.68650413,31.68650413,,54.12,0.27,29.499,7.36,14.145,1.065123967,2.868099174,7.176198347,0.773553719,0.26,2.49,
5/31/2015,0.545395041,0.55646281,2.287338843,35.96636364,35.96636364,,59.405,0.43,29.893,7.37,15.703,1.051438017,4.537785124,19.7928595,0.787041322,0.38,2.29,
6/30/2015,0.23861157,0.260033058,0.508165289,9.458785124,9.901178679,,44.683,0.4,26.349,7.21,15.33439355,0.449256198,2.969256198,23.4446281,0.215404959,0.38,0.51,
7/31/2015,0.120515702,0.084852893,0.026009256,3.681809917,3.681655132,,35.969,0.5,22.578,5.63,12.82823877,0.302519008,1.49414876,18.33560331,0.021459174,0.48,0.03,
8/31/2015,0.134042975,0.02361124,0.00461157,0,-0.298324583,,23.274,0.44,17.772,5.48,11.63852576,0.303133884,1.155966942,17.00132231,0.001906116,0.43,0,
9/30/2015,0.107107438,0.014161983,0.002975207,0,0.443345848,,11.061,0.21,14.901,5.36,10.69590466,0.297520661,1.142479339,15.72099174,0.002261157,0.27,0,
10/31/2015,0.146955372,0.102684298,0.012174545,1.332,1.730652628,,9.547,0.13,9.659,5.36,9.94679696,0.307438017,1.272793388,6.978842975,0.005041983,0.18,0.01,
11/30/2015,0.310016529,0.334413223,1.25553719,6.671,8.441799668,,11.648,0.08,7.233,3.92,7.587323901,0.299305785,1.64231405,6.039669421,0.696198347,0.09,1.26,
12/31/2015,2.287338843,2.920661157,1.67246281,30.172,31.27137104,,17.196,0.05,6.145,2.36,6.217099904,0.490671074,1.709355372,12.34671074,0.411966942,0.03,1.67,
1/31/2016,5.724495868,6.714446281,2.182809917,59.09,59.51352214,,25.167,0.07,11.716,5.15,9.763349317,0.326499174,1.67246281,11.11080992,0.290221488,0.05,2.18,
2/29/2016,4.342809917,5.18261157,3.209652893,65.82,65.80697186,,34.339,0.08,17.181,5.55,10.79908151,0.885818182,10.12363636,13.99477686,1.225190083,0.07,3.21,
3/31/2016,15.04601653,17.37024793,9.315371901,160.723,160.5434274,,63.534,0.17,30.214,6.29,14.2400048,1.629421488,7.44,27.8846281,1.500297521,0.15,9.32,
4/30/2016,4.962644628,4.831735537,12.77553719,145.533,145.2273881,,109.901,0.35,44.766,6.76,18.06788875,2.475371901,19.08297521,14.97123967,2.856198347,0.29,12.78,
5/31/2016,2.760793388,2.539438017,12.93699174,151.124,153.5723489,,135.752,0.58,50.765,7.39,20.73942773,6.769785124,66.8985124,14.24667769,5.927404959,0.48,12.94,
6/30/2016,0.660495868,0.946115702,4.212892562,69.327,69.67841323,,128.069,0.6,44.056,7.29,21.25066741,3.796363636,40.86743802,30.54942149,2.076694215,0.48,4.21,
7/31/2016,0.533712397,0.492515702,0.117441322,4.177,7.418870031,,115.513,0.78,37.761,5.75,18.11363662,1.223603306,3.289586777,24.83484298,0.097150413,0.57,0.12,
8/31/2016,0.237957025,0.205983471,0.007624463,1.182,1.952374876,,95.795,0.72,35.021,1.19,12.03182141,0.463616529,2.293487603,26.63028099,0.004427107,0.57,0.01,
9/30/2016,0.159471074,0.168991736,0.004343802,0,0.918272158,,80.858,0.49,26.542,0.855,9.034705139,0.445090909,1.963636364,25.24760331,0.004165289,0.35,0,
10/31/2016,0.569375207,0.959206612,2.803834711,38.406,39.0572835,,83.093,0.33,21.674,6.02,12.7682531,0.506042975,1.973752066,29.18816529,0.383067769,0.21,2.8,
11/30/2016,1.047272727,1.07107438,1.231735537,22.028,23.32670658,,73.46,0.2,23.388,3.09,8.33004233,0.612892562,1.713719008,26.54479339,0.910413223,0.14,1.23,
12/31/2016,4.47014876,6.499239669,8.731239669,99.793,99.68737352,,97.216,0.14,30.763,5.27,11.16653155,0.805487603,2.79768595,26.56264463,1.11292562,0.1,8.73,
1/31/2017,30.46710744,40.81547107,10.46519008,264.238,277.6252337,,98.441,0.14,36.75,4.88,13.76012892,1.278942149,59.43391736,25.48661157,3.246545455,0.11,10.47,
2/28/2017,56.98115702,67.25553719,13.7621157,407.384,427.4186178,,128.211,0.16,45.451,6.23,17.21501945,2.288132231,58.2585124,6.236826446,3.92092562,0.12,13.76,
3/31/2017,20.72747107,22.28310744,8.817322314,176.441,178.0466103,,108.666,0.23,43.633,6.95,16.05040663,2.951404959,92.78479339,0.682512397,4.623867769,0.19,8.82,
4/30/2017,23.84330579,24.03966942,13.78710744,222.662,227.5146412,,86.868,0.33,49.515,7.11,15.19865944,4.421157025,120.138843,0.642644628,-901,0.31,13.79,
5/31/2017,10.71728926,9.708892562,24.42287603,322.71,318.3482558,,118.681,0.56,52.427,7.1,20.76508882,4.611570248,163.8029752,0.756297521,-901,0.48,24.42,
6/30/2017,4.212892562,3.814214876,16.28628099,266.185,260.0123011,,138.887,0.61,50.291,7.19,23.37340645,8.80661157,143.5834711,28.47867769,-901,0.48,16.29,
7/31/2017,2.514842975,1.943008264,1.795438017,58.884,61.51190527,,131.666,0.84,40.215,4.46,18.09479932,3.830677686,43.21963636,24.76105785,1.635570248,0.6,1.8,
8/31/2017,1.383471074,1.131371901,0.022688926,17.256,9.469753868,,112.99,0.78,33.825,1,11.31358624,1.641719008,8.675900826,27.55259504,0.022688926,0.52,0.02,
9/30/2017,0.773553719,0.833057851,0.009401653,5.381,5.509285541,,96.048,0.51,23.325,0.928,9.164045337,0.648595041,5.57553719,26.9077686,0.00791405,0.31,0.01,
10/31/2017,0.639471074,0.756297521,0.007378512,3.659,4.336148786,,68.921,0.3,22.194,0.897,6.350979247,0.408892562,13.10915702,19.73752066,0.129738843,0.21,0.01,
11/30/2017,1.588760331,1.62446281,4.206942149,45.413,44.47698926,,54.268,0.17,21.217,6.78,12.51624124,1.166280992,25.47966942,16.48264463,1.481652893,0.13,4.21,
12/31/2017,1.131371901,0.811636364,0.75014876,15.695,14.50624325,,28.745,0.07,15.879,2.72,7.701864649,1.180561983,22.05560331,21.29315702,0.842380165,0.07,0.75,
1/31/2018,2.275041322,2.115173554,3.086677686,41.24,41.68159698,,32.32,0.08,16.609,2.79,8.265899644,1.414214876,6.173355372,15.67933884,1.592528926,0.07,3.09,
2/28/2018,1.382876033,0.827504132,1.166280992,18.09,19.846237,,33.899,0.08,13.534,3.09,8.845574664,0.633123967,2.626909091,10.10221488,0.594247934,0.05,1.17,
3/31/2018,12.51887603,14.78161983,5.865917355,126.655,132.391968,,63.185,0.18,23.43,7.05,15.87021207,1.432661157,2.957553719,11.20304132,1.401917355,0.13,5.87,
4/30/2018,11.74016529,10.70479339,14.44760331,204.985,201.9220036,,114.764,0.38,46.134,7.07,19.048695,3.094214876,40.8138843,6.837024793,3.534545455,0.31,14.45,
5/31/2018,4.052033058,3.15431405,6.68985124,109.771,111.5807223,,138.316,0.6,49.34,7.36,23.2042851,3.738446281,38.80482645,16.12204959,4.353322314,0.46,6.69,
6/30/2018,1.469752066,1.588760331,0.88661157,28.802,27.71809452,,127.853,0.58,44.205,5.11,18.63048706,1.820826446,14.89983471,23.48033058,0.969917355,0.43,0.89,
7/31/2018,0.713256198,0.811636364,0.030251901,3.794,4.591723295,,112.08,0.78,40.467,0.936,11.532293,0.780892562,2.754644628,23.92482645,0.043717686,0.6,0.03,
8/31/2018,0.44947438,0.412581818,0.004919008,0.23,1.385303537,,97.89,0.72,31.404,0.828,9.117861,0.461157025,1.500297521,24.09699174,0.011129256,0.52,0,
9/30/2018,0.295140496,0.304661157,0.002975207,0,-1.028282488,,64.227,0.43,30.667,0.781,6.672,0.30168595,8.651900826,27.83008264,0.008509091,0.38,0,
10/31/2018,0.811636364,0.469765289,0.006271736,2.113,2.433428926,,41.933,0.25,29.738,0.798,4.1539,0.315431405,2.79768595,23.86333884,0.016048264,0.24,0.01,
11/30/2018,0.660495868,0.940165289,0.204099174,6.776,5.893927273,,27.45,0.11,26.048,1.47,3.8551,0.435570248,1.487603306,19.95768595,0.22968595,0.15,0.2,
12/31/2018,1.063735537,1.143669421,0.719404959,13.203,12.58463802,,20.016,0.07,12.606,2.69,4.9563,0.700958678,1.936859504,24.31219835,0.688661157,0.05,0.72,
1/31/2019,6.628363636,7.642909091,1.168264463,47.97,46.25697769,,17.108,0.05,8.558,5.07,7.5526,0.823933884,3.105123967,19.12879339,1.420363636,0.03,1.17,
2/28/2019,18.52165289,25.58598347,2.421421488,127.655,130.8951281,,33.819,0.08,13.147,6.27,9.6231,1.044099174,3.265586777,12.70690909,2.610247934,0.05,2.42,
3/31/2019,28.74545455,33.33242975,3.590876033,164.873,175.5618455,,45.073,0.15,8.503,5.26,9.4944,2.496396694,8.405355372,21.83424793,3.597024793,0.05,3.59,
4/30/2019,21.56429752,22.81983471,16.07206612,235.097,248.4345496,,66.294,0.3,27.914,7.09,13.7999,4.129586777,76.16528926,3.605950413,5.646942149,0.24,16.07,
5/31/2019,14.56641322,15.38419835,17.29646281,254.791,259.4775223,,96.17,0.51,52.449,7.47,17.8871,8.485289256,80.85619835,26.35973554,-901,0.48,17.3,
6/30/2019,7.557024793,6.944132231,21.08826446,293.004,292.389586,,138.058,0.6,51.065,6.96,20.177,7.479669421,120.3173554,29.59735537,-901,0.48,21.09,
7/31/2019,2.60707438,2.834578512,2.42261157,60.023,65.03470248,,118.592,0.78,44.886,5.77,17.549,2.42261157,46.0357686,27.42347107,1.561785124,0.6,2.42,
8/31/2019,1.709355372,1.346578512,0.050850248,8.89,13.07443802,,97.389,0.72,34.457,5.12,11.968,1.592528926,9.253884298,29.73540496,0.035355372,0.52,0.05,
9/30/2019,1.291239669,0.88661157,0.008985124,5.105,8.141619835,,78.177,0.47,28.222,1.79,6.067,0.743801653,5.004297521,27.33024793,0.011543802,0.35,0.01,
10/31/2019,1.008396694,0.916165289,0.007009587,4.266,5.946975207,,60.651,0.3,23.927,1.62,4.317,0.756297521,4.82677686,18.6922314,0.005472397,0.21,0.01,
11/30/2019,1.041322314,1.005619835,0.006902479,3.99,7.252578512,,42.405,0.15,15.907,1.64,4.164,1.130578512,9.354049587,16.91107438,0.01094876,0.11,0.01,
12/31/2019,4.482446281,5.02968595,0.55953719,28.977,31.07446281,,34.484,0.08,12.339,3.13,6.474,1.30968595,3.732297521,16.31880992,0.58905124,0.05,0.56,
1/31/2020,2.262743802,2.379570248,0.725553719,18.586,21.24219835,,15.718,0.05,10.069,4.11,7.576,1.408066116,4.943603306,21.84654545,0.774743802,0.05,0.73,
2/29/2020,1.708363636,1.507041322,1.535801653,18.903,19.27901653,,16.928,0.05,10.618,2.44,6.075,0.661487603,2.513652893,6.96,0.989355372,0.05,1.54,
3/31/2020,4.267239669,4.894413223,2.391867769,38.698,40.93801653,,24.044,0.11,15.811,2.19,6.373,1.315834711,2.477950413,3.781487603,0.916165289,0.11,2.39,
4/30/2020,9.080330579,10.85355372,8.586446281,122.263,126.9889256,,66.803,0.3,27.194,7.42,14.067,2.398016529,12.90644628,0.170181818,1.576859504,0.24,8.59,
5/31/2020,3.71385124,4.728396694,10.02247934,143.73,148.1760909,,136.048,0.6,50.225,7.38,20.751,2.545586777,9.893355372,12.2913719,1.555636364,0.48,10.02,
6/30/2020,1.898181818,1.481652893,1.243636364,32.443,34.45638843,,131.164,0.6,46.127,7.12,20.75,1.094876033,4.48661157,29.10942149,0.767603306,0.46,1.24,
7/31/2020,1.401917355,0.486366942,0.054600992,3.115,6.917363636,,116.637,0.78,39.445,6.75,18.4,0.486981818,3.000595041,23.64813223,0.046238678,0.56,0.05,
8/31/2020,0.399054545,0.33326281,0.007501488,0.242,2.171950413,,97.471,0.72,32.706,2.66,12.119,0.335107438,2.244297521,30.09818182,0.008608264,0.52,0.01,
9/30/2020,0.577190083,0.287404959,0.004760331,0.389,1.906586777,,74.748,0.47,30.619,0.558,7.868,0.321917355,4.224793388,24.7477686,0.008866116,0.38,0,
10/31/2020,0.242261157,0.293910744,0.004488595,0.846,2.015471074,,57.516,0.27,21.585,0.541,5.294,0.33941157,1.67861157,27.73705785,0.010575868,0.21,0,
11/30/2020,0.428429752,0.600991736,0.022552066,3.549,4.692008264,,37.694,0.13,15.355,0.797,4.863,0.471272727,1.350743802,27.06247934,0.02778843,0.11,0.02,
12/31/2020,0.608112397,0.830082645,0.127279339,5.008,6.302363636,,13.319,0.05,10.207,1.08,5.219,0.488826446,3.117421488,28.50565289,0.127279339,0.05,0.13,
1/31/2021,1.014545455,1.727801653,0.454393388,9.115,9.498818182,,6.092,0.02,10.163,1.87,6.173,0.499894215,1.893818182,7.612165289,0.472224793,0.05,0.45,
2/28/2021,1.716099174,1.638347107,1.12185124,18.483,19.0707438,,7.839,0.02,10.412,3.3,7.346,0.555371901,2.771305785,3.676561983,1.027438017,0.05,1.12,
3/31/2021,2.576330579,2.484099174,1.776991736,26.279,27.62210744,,9.991,0.03,7.657,4.31,8.796,1.555636364,2.834578512,9.881057851,1.026842975,0.05,1.78,
4/30/2021,1.892231405,1.517355372,7.289256198,68.344,71.57981818,,44.966,0.25,23.117,7.4,14.505,1.338842975,2.933553719,0.326082645,1.017520661,0.21,7.29,
5/31/2021,0.627173554,0.537401653,4.740694215,67.02,71.13834711,,78.462,0.47,34.674,6.83,17.392,1.352727273,4.144264463,11.41209917,1.045289256,0.38,4.74,
6/30/2021,1.130578512,0.395107438,0.269553719,8.483,10.46253719,,71.042,0.47,32.427,6.56,16.527,0.452231405,2.689586777,15.3461157,0.262413223,0.38,0.27,
7/31/2021,0.953057851,0.124204959,0.016478678,0,0.932322314,,60.413,0.62,27.669,4.27,12.355,0.347404959,1.617123967,17.75761983,0.041688595,0.53,0.02,
8/31/2021,0.17831405,0.060565289,0.003627769,0,0.130504132,,49.71,0.5,18.688,2.39,8.573,0.427338843,1.285090909,22.59669421,0.022996364,0.41,0,
9/30/2021,0.108297521,0.058076033,0.002975207,0,0.229,,40.456,0.39,13.227,0.96,5.482,0.390942149,1.309090909,17.28,0.009104132,0.31,0,
