,11427400,11427500,11427700,11427750,11427200,AMF,11427760,11439501,11434900,11428000,11427940,11428400,11428300,11428600,11433060,11433080,11428700,11428800,11429500,11429340,11429350,11430000,11429300,11429600,11433040,EDN,11432000,11433100,11433260,11433300,11433500,11435100,11437000,11436999,11437500,11436950,11436000,11435900,11426190,11426170,11427000,11426500,YB236,11440000,11440500,11441000,11441002,11441001,11440900,11441500,11441100,11442000,11443460,11444500,11443500,El Dorado,11443501,11434500,11444201,11444280,11446000,11446500,11425416,NAT,PCWA Pump Station,EID Diversions,Folsom Diversions,Folsom South Canal,Folsom,YB90,YB91,Folsom Fair Oaks,11443450,Folsom_evap,NAT_evap,11433930
8/31/1946,-901,-901,-901,-901,-901,13.25,-901,9.794975207,1.075,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,5.3,-901,-901,-901,-901,-901,1.6,-901,-901,-901,5.976595041,-901,3.978247934,-901,-901,17.274,0.028591736,6.375,1.6,5.1,3.406413223,-901,0.18446281,0.057921322,-901,0.522644628,-901,-901,-901,0.215206612,-901,2.428760331,-901,-901,1.390413223,2.779,10.07781818,0,-901,-901,0.061487603,17.83140496,5.7,-901,0,0,5.000000187,0,0,5.7,-901,0.187890604,-901,0,0,0
9/30/1946,-901,-901,-901,-901,-901,12.84,-901,9.705123967,0.263,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,1.5,-901,-901,-901,4.790082645,-901,4.968595041,-901,-901,11.889,0.993719008,4.925,1.6,3.2,2.86214876,-901,0.178512397,0.038082645,-901,0.392727273,-901,-901,-901,0.148760331,-901,1.886280992,-901,-901,1.866446281,1.895,10.50247934,0.99431405,-901,-901,0.027371901,22.37355372,10.5,-901,0,0,5.00000005,0,0,10.5,-901,0.1531599,-901,0,0,0
10/31/1946,-901,-901,-901,-901,-901,18.37,-901,8.706644628,0.136,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.8,-901,-901,-901,6.345520661,-901,2.029090909,-901,-901,10.112,3.326479339,1.74,1.6,1.7,3.264991736,-901,0.061487603,0.067021488,-901,0.910016529,-901,-901,-901,0.498049587,-901,3.111272727,-901,-901,3.683305785,0.157,13.73018182,0.488826446,-901,-901,0.236112397,34.24859504,17.9,-901,0,0,5.000000187,0,0,17.9,-901,0.072689092,-901,0,0,0
11/30/1946,-901,-901,-901,-901,-901,88,-901,8.027107438,0.094,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.4,-901,-901,-901,37.74347107,-901,1.196033058,-901,-901,9.42,1.047272727,0.99,0.8,0,19.47570248,-901,0.059504132,1.350743802,-901,4.599669421,-901,-901,-901,0.833057851,-901,9.699173554,-901,-901,14.59636364,0.155,23.00429752,0,-901,-901,1.761322314,99.49090909,15.9,-901,0,0,5.00000005,0,0,15.9,-901,1.655431132,-901,0,0,0
12/31/1946,-901,-901,-901,-901,-901,86.69,-901,8.073322314,0.05,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.3,-901,-901,-901,36.43755372,-901,1.29738843,-901,-901,8.342,0.448859504,0.842,0,0,19.65758678,-901,0.061487603,1.285090909,-901,5.533884298,-901,-901,-901,1.168264463,-901,11.09236364,-901,-901,14.26710744,0.154,24.27530579,0,-901,-901,2.072132231,102.6842975,19.8,-901,0,0,4.000000055,0,0,19.8,-901,0.08344844,-901,0,0,0
1/31/1947,-901,-901,-901,-901,-901,50.43,-901,6.240991736,0.006,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.3,-901,-901,-901,18.11424793,-901,1.334280992,-901,-901,7.265,0.307438017,0.694,0,0.3,10.0593719,-901,0.061487603,0.571219835,-901,3.781487603,-901,-901,-901,0.860826446,-901,7.243239669,-901,-901,6.638677686,0.239,16.70618182,0,-901,-901,0.965355372,64.86942149,18.4,-901,0,0,4.000000055,0,0,18.4,-901,0.036000906,-901,0,0,0
2/28/1947,-901,-901,-901,-901,-901,172.26,-901,10.34102479,0.115,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.3,-901,-901,-901,72.53157025,-901,0.435966942,-901,-901,7.223,0.515385124,0.925,0.1,2.2,45.62935537,-901,0.05553719,2.554710744,-901,8.636033058,-901,-901,-901,1.332892562,-901,16.61672727,-901,-901,30.37884298,0.194,35.74928926,0,-901,-901,5.392661157,173.831405,8.4,-901,0,0,2.99999997,0,0,8.4,-901,0.369220465,-901,0,0,0
3/31/1947,-901,-901,-901,-901,-901,305.36,-901,17.01361983,0.307,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.9,-901,-901,-901,-901,-901,0.3,-901,-901,-901,120.8231405,-901,0.237342149,-901,-901,7.948,0.009346116,2.75,1.1,4.3,71.63305785,-901,0.061487603,4.65461157,-901,17.91133884,-901,-901,-901,3.504793388,-901,34.24244628,-901,-901,62.81256198,0.153,69.60396694,0,-901,-901,8.995636364,294.7715702,0.1,-901,0,0,4.000000055,0,0,0.1,-901,0.184067003,-901,0,0,0
4/30/1947,-901,-901,-901,-901,-901,301.7,-901,30.0138843,1.823,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,5.1,-901,-901,-901,-901,-901,0.755702479,-901,-901,-901,120.7338843,-901,0.22968595,-901,-901,10.774,0.289785124,7.585,1.1,5.7,61.17024793,-901,0.059504132,3.730909091,-901,22.07008264,-901,-901,-901,8.390082645,-901,41.00429752,-901,-901,75.70115702,0.181,85.92396694,0,-901,-901,5.147107438,284.4297521,0.1,-901,0,0,3.99999995,0,0,0.1,-901,0.12478386,-901,0,0,0
5/31/1947,-901,-901,-901,-901,-901,262.6,-901,54.45957025,5.071,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,7.3,-901,-901,-901,-901,-901,1.389619835,-901,-901,-901,98.07272727,-901,0.256403306,-901,-901,20.235,5.921256198,8.59,0.3,6.7,41.67014876,-901,0.061487603,1.143669421,-901,22.95332231,-901,-901,-901,12.42049587,-901,40.22519008,-901,-901,89.58743802,1.214,100.0403306,0,-901,-901,0.344330579,242.0152066,2.5,-901,0,0,5.000000187,0,0,2.5,-901,0.134858519,-901,0,0,0
6/30/1947,-901,-901,-901,-901,-901,96.07,-901,18.32727273,5.063,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,8,-901,-901,-901,-901,-901,1.475702479,-901,-901,-901,35.97619835,-901,2.189752066,-901,-901,21.581,0.70214876,8.24,0.7,6.8,16.18512397,-901,0.178512397,0.301090909,-901,6.420495868,-901,-901,-901,3.391735537,-901,12.84694215,-901,-901,21.52661157,2.463,31.68,0,-901,-901,0.154115702,86.4,2.5,-901,0,0,5.00000005,0,0,2.5,-901,0.155593252,-901,0,0,0
7/31/1947,-901,-901,-901,-901,-901,18.67,-901,9.192396694,1.156,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,6.7,-901,-901,-901,-901,-901,1.715504132,-901,-901,-901,7.366214876,-901,1.401917355,-901,-901,20.358,0.129738843,6.925,1.5,5.2,3.861421488,-901,0.18446281,0.0744,-901,0.780892562,-901,-901,-901,0.461157025,-901,2.705454545,-901,-901,1.410247934,2.653,9.499834711,0,-901,-901,0.003197355,16.7246281,2,-901,0,0,5.000000187,0,0,2,-901,0.203819875,-901,0,0,0
8/31/1947,-901,-901,-901,-901,-901,9.35,-901,9.161652893,0.092,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,5.3,-901,-901,-901,-901,-901,1.67246281,-901,-901,-901,3.584727273,-901,4.937454545,-901,-901,15.15,1.500297521,4.68,1.5,3.6,2.04138843,-901,0.18446281,0.028776198,-901,0.301289256,-901,-901,-901,0.079933884,-901,1.654016529,-901,-901,1.043305785,2.475,7.888859504,0,-901,-901,0,11.00628099,3.3,-901,0,0,5.000000187,0,0,3.3,-901,0.183735843,-901,0,0,0
9/30/1947,-901,-901,-901,-901,-901,7.43,-901,8.033057851,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,1.344793388,-901,-901,-901,2.588429752,-901,2.844297521,-901,-901,11.988,3.129917355,1.3,1.5,2.1,1.618512397,-901,0.178512397,0.01886281,-901,0.232066116,-901,-901,-901,0.02677686,-901,1.338842975,-901,-901,0.956033058,1.949,7.539173554,1.122842975,-901,-901,0.003153719,8.866115702,2.7,-901,0,0,5.00000005,0,0,2.7,-901,0.154844984,-901,0,0,0
10/31/1947,-901,-901,-901,-901,-901,46.68,-901,8.313123967,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.577368595,-901,-901,-901,18.16958678,-901,1.899966942,-901,-901,10.536,0.965355372,0.915,1.5,0.4,8.042578512,-901,0.061487603,0.203523967,-901,4.365619835,-901,-901,-901,1.721652893,-901,8.122512397,-901,-901,8.606280992,0.256,17.71457851,0.5208,-901,-901,0.533712397,49.55900826,8.5,-901,0,0,5.000000187,0,0,8.5,-901,0.229940223,-901,0,0,0
11/30/1947,-901,-901,-901,-901,-901,43.41,-901,5.771900826,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.415338843,-901,-901,-901,14.20958678,-901,0.672396694,-901,-901,10.159,0.587900826,0.214,0.2,0,8.110413223,-901,0.059504132,0.249917355,-901,3.492892562,-901,-901,-901,1.428099174,-901,6.253884298,-901,-901,4.524297521,0.149,13.83471074,0.251107438,-901,-901,0.868760331,52.78016529,14.2,-901,0,0,5.00000005,0,0,14.2,-901,0.084684243,-901,0,0,0
12/31/1947,-901,-901,-901,-901,-901,27.98,-901,4.525487603,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.322195041,-901,-901,-901,9.444495868,-901,1.598677686,-901,-901,8.741,0.372,0.411,0,0,5.527735537,-901,0.061487603,0.046238678,-901,2.176661157,-901,-901,-901,0.799338843,-901,4.08892562,-901,-901,1.685950413,0.279,10.39755372,0,-901,-901,0.548469421,40.8892562,16.8,-901,0,0,4.000000055,0,0,16.8,-901,0.020631252,-901,0,0,0
1/31/1948,-901,-901,-901,-901,-901,170.1,-901,9.967140496,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.538016529,-901,-901,-901,73.41619835,-901,0.879272727,-901,-901,8.435,0.73785124,1,0,1.6,43.99438017,-901,0.061487603,1.10677686,-901,10.23768595,-901,-901,-901,4.119669421,-901,18.2741157,-901,-901,22.81586777,0.177,33.05573554,0,-901,-901,1.334280992,177.7606612,16.6,-901,0,0,4.000000055,0,0,16.6,-901,0.034670982,-901,0,0,0
2/29/1948,-901,-901,-901,-901,-901,74.36,-901,6.459570248,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.713256198,-901,-901,-901,25.92456198,-901,1.995966942,-901,-901,6.728,0.005349421,1.825,0,2.8,15.47880992,-901,0.057520661,0.384813223,-901,4.285289256,-901,-901,-901,1.438016529,-901,8.133421488,-901,-901,10.81586777,0.239,17.61857851,0,-901,-901,1.800396694,84.44033058,18.1,-901,0,0,3.000000106,0,0,18.1,-901,0.070998604,-901,0,0,0
3/31/1948,-901,-901,-901,-901,-901,147.29,-901,6.376264463,0.163,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.9,-901,-901,-901,-901,-901,0.542935537,-901,-901,-901,49.22082645,-901,0.811636364,-901,-901,6.407,0.000799339,2.29,0,3.1,34.98644628,-901,0.061487603,0.92231405,-901,5.39861157,-901,-901,-901,0.92231405,-901,11.94089256,-901,-901,18.1031405,0.184,26.86393388,0,-901,-901,9.67814876,158.1461157,16.8,-901,0,0,4.000000055,0,0,16.8,-901,0.292524497,-901,0,0,0
4/30/1948,-901,-901,-901,-901,-901,531.61,-901,29.71636364,1.045,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,5.1,-901,-901,-901,-901,-901,0.791404959,-901,-901,-901,218.2016529,-901,0.145785124,-901,-901,7.948,0.498644628,4.61,0,4.8,141.0247934,-901,0.059504132,7.854545455,-901,23.93256198,-901,-901,-901,4.403305785,-901,53.30975207,-901,-901,113.2760331,0.109,122.8165289,0,-901,-901,14.42975207,522.0892562,2.9,-901,0,0,3.99999995,0,0,2.9,-901,0.159178265,-901,0,0,0
5/31/1948,-901,-901,-901,-901,-901,633.96,-901,79.56495868,2.996,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,7.3,-901,-901,-901,-901,-901,0.719404959,-901,-901,-901,259.1087603,-901,0.149414876,-901,-901,14.825,5.527735537,7.27,0,8,130.1077686,-901,0.061487603,10.85871074,-901,53.05765289,-901,-901,-901,16.60165289,-901,91.73950413,-901,-901,191.7619835,0.293,202.2327273,0,-901,-901,3.892165289,624.4680992,11.5,-901,0,0,5.000000187,0,0,11.5,-901,0.491388579,-901,0,0,0
6/30/1948,-901,-901,-901,-901,-901,446.12,-901,88.66115702,4.707,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,8,-901,-901,-901,-901,-901,0.987768595,-901,-901,-901,170.2413223,-901,4.83768595,-901,-901,21.581,9.014876033,8.59,0,8,74.61818182,-901,0.178512397,4.236694215,-901,45.11603306,-901,-901,-901,21.7785124,-901,72.47603306,-901,-901,164.985124,1.753,175.061157,0,-901,-901,0.844958678,439.2,12.2,-901,0,0,5.00000005,0,0,12.2,-901,0.153446152,-901,0,0,0
7/31/1948,-901,-901,-901,-901,-901,87.41,-901,19.36859504,5.092,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,6.7,-901,-901,-901,-901,-901,1.549487603,-901,-901,-901,32.12727273,-901,2.766942149,-901,-901,21.581,0.621024793,7.825,0.9,7.2,13.30591736,-901,0.18446281,0.450089256,-901,5.724495868,-901,-901,-901,4.181157025,-901,13.3612562,-901,-901,23.79173554,2.484,33.71980165,0,-901,-901,0.061118678,79.81090909,2.1,-901,0,0,5.000000187,0,0,2.1,-901,0.20328222,-901,0,0,0
8/31/1948,-901,-901,-901,-901,-901,18.51,-901,9.690446281,0.188,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,5.3,-901,-901,-901,-901,-901,1.770842975,-901,-901,-901,7.513785124,-901,1.444958678,-901,-901,19.993,0.081778512,6.488,1.8,5.2,3.812231405,-901,0.18446281,0.092846281,-901,0.860826446,-901,-901,-901,0.534942149,-901,3.381818182,-901,-901,2.411900826,2.478,11.11695868,0,-901,-901,0.024595041,18.93818182,2.3,-901,0,0,5.000000187,0,0,2.3,-901,0.184490961,-901,0,0,0
9/30/1948,-901,-901,-901,-901,-901,11.98,-901,8.62214876,0.174,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,1.701818182,-901,-901,-901,4.254545455,-901,2.320661157,-901,-901,16.989,3.611900826,2.66,1.7,3.4,2.249256198,-901,0.178512397,0.032132231,-901,0.476033058,-901,-901,-901,0.113057851,-901,2.267107438,-901,-901,1.368595041,2.123,9.223140496,1.068099174,-901,-901,0.142214876,14.28099174,3.6,-901,0,0,5.00000005,0,0,3.6,-901,0.152220193,-901,0,0,0
10/31/1948,-901,-901,-901,-901,-901,13.91,-901,4.894413223,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.731702479,-901,-901,-901,4.316429752,-901,1.192859504,-901,-901,15.974,1.635570248,0.627,1.7,1.9,2.373421488,-901,0.061487603,0.037077025,-901,0.473454545,-901,-901,-901,0.104528926,-901,2.256595041,-901,-901,0.929256198,0.285,7.642909091,0.391061157,-901,-901,0.18446281,28.03834711,18.6,-901,0,0,5.000000187,0,0,18.6,-901,0.088531254,-901,0,0,0
11/30/1948,-901,-901,-901,-901,-901,35.41,-901,3.855867769,0.122,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.435570248,-901,-901,-901,12.56727273,-901,0.567669421,-901,-901,15.532,0.27014876,1.195,1.2,0.5,5.301818182,-901,0.059504132,0.124363636,-901,2.380165289,-901,-901,-901,0.773553719,-901,5.188760331,-901,-901,3.241586777,0.17,10.50842975,0.03153719,-901,-901,0.401057851,50.04297521,21.4,-901,0,0,5.00000005,0,0,21.4,-901,0.028295114,-901,0,0,0
12/31/1948,-901,-901,-901,-901,-901,53.71,-901,5.933553719,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.439021488,-901,-901,-901,15.6547438,-901,2.976,-901,-901,13.092,0.090386777,1.715,0,0,11.31371901,-901,0.061487603,0.159252893,-901,1.807735537,-901,-901,-901,0.338181818,-901,4.863669421,-901,-901,3.577586777,0.074,12.74638017,0,-901,-901,1.586380165,73.10876033,22.2,-901,0,0,4.000000055,0,0,22.2,-901,0.352577476,-901,0,0,0
1/31/1949,-901,-901,-901,-901,-901,48,-901,6.51153719,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.030743802,-901,-901,-901,13.97613223,-901,4.371768595,-901,-901,8.475,0.092231405,2.33,0,0.1,9.370710744,-901,0.061487603,0.205368595,-901,1.820033058,-901,-901,-901,0.338181818,-901,4.513190083,-901,-901,6.380826446,0.371,12.66029752,0,-901,-901,2.551735537,66.65256198,19.8,-901,0,0,4.000000055,0,0,19.8,-901,0.487963177,-901,0,0,0
2/28/1949,-901,-901,-901,-901,-901,87.12,-901,5.464859504,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.027768595,-901,-901,-901,23.16456198,-901,2.904595041,-901,-901,5.936,0.083305785,2.7,0,0.2,19.10479339,-901,0.05553719,0.203266116,-901,2.604694215,-901,-901,-901,0.488727273,-901,4.948363636,-901,-901,8.977190083,0.187,14.04535537,0,-901,-901,8.552727273,101.2442975,17.2,-901,0,0,2.99999997,0,0,17.2,-901,0.063683831,-901,0,0,0
3/31/1949,-901,-901,-901,-901,-901,351.25,-901,5.976595041,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.9,-901,-901,-901,-901,-901,0.309282645,-901,-901,-901,88.05024793,-901,1.051438017,-901,-901,5.379,0.092231405,3.22,0,0.4,80.79471074,-901,0.061487603,0.866975207,-901,6.222545455,-901,-901,-901,2.275041322,-901,13.0046281,-901,-901,29.11933884,0.41,36.88026446,0,-901,-901,30.19656198,363.8221488,18,-901,0,0,4.000000055,0,0,18,-901,1.309161026,-901,0,0,0
4/30/1949,-901,-901,-901,-901,-901,515.92,-901,50.73322314,1.465,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,5.1,-901,-901,-901,-901,-901,0.785454545,-901,-901,-901,222.1289256,-901,0.70214876,-901,-901,8.387,4.111735537,4.8,0,3.6,117.0446281,-901,0.059504132,8.610247934,-901,36.70214876,-901,-901,-901,10.11570248,-901,70.3338843,-901,-901,148.1097521,0.251,152.2710744,0,-901,-901,3.153719008,507.0347107,4.8,-901,0,0,3.99999995,0,0,4.8,-901,0.094015828,-901,0,0,0
5/31/1949,-901,-901,-901,-901,-901,530.82,-901,77.65884298,3.684,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,7.3,-901,-901,-901,-901,-901,0.92231405,-901,-901,-901,229.5947107,-901,0.279768595,-901,-901,17.796,6.88661157,8.59,0,7.4,104.467438,-901,0.061487603,7.907305785,-901,50.51821488,-901,-901,-901,20.22942149,-901,84.66842975,-901,-901,176.8066116,1.098,182.1877686,0,-901,-901,0.823933884,517.4796694,14.2,-901,0,0,5.000000187,0,0,14.2,-901,0.126499925,-901,0,0,0
6/30/1949,-901,-901,-901,-901,-901,167.29,-901,32.01917355,5.092,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,8,-901,-901,-901,-901,-901,1.047272727,-901,-901,-901,62.83636364,-901,2.451570248,-901,-901,21.581,3.730909091,8.59,0,7.5,26.44958678,-901,0.178512397,1.285289256,-901,12.78743802,-901,-901,-901,6.66446281,-901,24.41454545,-901,-901,50.01719008,2.862,60.33719008,0,-901,-901,0.114842975,154.6512397,3.1,-901,0,0,5.00000005,0,0,3.1,-901,0.159025502,-901,0,0,0
7/31/1949,-901,-901,-901,-901,-901,29.05,-901,7.735140496,3.519,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,6.7,-901,-901,-901,-901,-901,1.721652893,-901,-901,-901,11.41824793,-901,0.756297521,-901,-901,21.417,0.118056198,7.15,1.4,6.3,4.673057851,-901,0.18446281,0.207213223,-901,1.371173554,-901,-901,-901,0.860826446,-901,4.291834711,-901,-901,2.155239669,2.472,11.42439669,0,-901,-901,0.022627438,22.81190083,0.9,-901,0,0,5.000000187,0,0,0.9,-901,0.204123119,-901,0,0,0
8/31/1949,-901,-901,-901,-901,-901,14.3,-901,7.421553719,0.243,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,5.3,-901,-901,-901,-901,-901,1.758545455,-901,-901,-901,4.980495868,-901,2.04753719,-901,-901,19.318,0.063947107,5.995,1.7,4.5,2.61322314,-901,0.18446281,0.07747438,-901,0.528793388,-901,-901,-901,0.196760331,-901,2.127471074,-901,-901,0.552,2.478,7.931900826,0,-901,-901,0.018815207,11.31371901,1.2,-901,0,0,5.000000187,0,0,1.2,-901,0.180259214,-901,0,0,0
9/30/1949,-901,-901,-901,-901,-901,10.09,-901,7.057190083,0.13,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,1.404297521,-901,-901,-901,3.332231405,-901,2.064793388,-901,-901,16.676,3.356033058,2.47,1.6,2.7,2.023140496,-901,0.178512397,0.034095868,-901,0.345123967,-901,-901,-901,0.101157025,-901,1.505454545,-901,-901,0.547239669,1.704,7.842644628,0.440330579,-901,-901,0.011722314,9.818181818,1.3,-901,0,0,5.00000005,0,0,1.3,-901,0.151004188,-901,0,0,0
10/31/1949,-901,-901,-901,-901,-901,11.51,-901,6.978842975,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.609342149,-901,-901,-901,3.394115702,-901,3.461752066,-901,-901,13.144,1.500297521,0.63,1.7,1,1.967603306,-901,0.061487603,0.057306446,-901,0.461157025,-901,-901,-901,0.129123967,-901,1.654016529,-901,-901,0.894942149,0.389,9.672,0.839305785,-901,-901,0.030743802,15.18743802,4.9,-901,0,0,5.000000187,0,0,4.9,-901,0.067809539,-901,0,0,0
11/30/1949,-901,-901,-901,-901,-901,25.63,-901,5.313719008,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.377256198,-901,-901,-901,7.729586777,-901,3.034710744,-901,-901,10.112,0.19338843,0.57,0.7,0,4.623471074,-901,0.059504132,0.11722314,-901,1.594710744,-901,-901,-901,0.481983471,-901,3.350082645,-901,-901,2.036826446,0.181,10.5738843,0.013090909,-901,-901,0.413553719,35.16694215,13,-901,0,0,5.00000005,0,0,13,-901,0.230441736,-901,0,0,0
12/31/1949,-901,-901,-901,-901,-901,24.51,-901,4.052033058,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.282228099,-901,-901,-901,7.722842975,-901,2.527140496,-901,-901,7.775,0.052756364,0.585,0,0,5.164958678,-901,0.061487603,0.070095868,-901,1.272793388,-901,-901,-901,0.473454545,-901,2.773090909,-901,-901,0.793586777,0.256,8.227041322,0,-901,-901,0.627173554,38.67570248,16.8,-901,0,0,4.000000055,0,0,16.8,-901,0.068668292,-901,0,0,0
1/31/1950,-901,-901,-901,-901,-901,301.45,-901,11.28297521,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.245950413,-901,-901,-901,111.3540496,-901,2.680859504,-901,-901,5.936,0.009899504,0.92,0,0.5,71.63305785,-901,0.061487603,1.924561983,-901,14.32046281,-901,-901,-901,1.906115702,-901,25.12998347,-901,-901,42.61963636,0.17,51.53276033,0,-901,-901,10.58816529,316.5996694,19.4,-901,0,0,4.000000055,0,0,19.4,-901,0.974599782,-901,0,0,0
2/28/1950,-901,-901,-901,-901,-901,334.88,-901,13.02347107,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.8,-901,-901,-901,-901,-901,0.20437686,-901,-901,-901,120.9044628,-901,0.916363636,-901,-901,5.332,0.05159405,1.225,0,1.7,86.74909091,-901,0.05553719,4.448528926,-901,12.1,-901,-901,-901,2.388099174,-901,29.36806612,-901,-901,57.07041322,0.126,66.03371901,0,-901,-901,13.66770248,348.6624793,19.6,-901,0,0,2.99999997,0,0,19.6,-901,0.471115452,-901,0,0,0
3/31/1950,-901,-901,-901,-901,-901,342.14,-901,20.94267769,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,3.9,-901,-901,-901,-901,-901,0.290221488,-901,-901,-901,137.2403306,-901,0.251484298,-901,-901,5.782,0.940760331,1.56,0,2.8,76.67504132,-901,0.061487603,6.068826446,-901,17.6,-901,-901,-901,3.320330579,-901,40.5326281,-901,-901,82.42512397,0.191,86.39008264,0,-901,-901,6.413157025,346.4826446,12.9,-901,0,0,4.000000055,0,0,12.9,-901,0.195330167,-901,0,0,0
4/30/1950,-901,-901,-901,-901,-901,588.18,-901,61.88429752,0,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,5.1,-901,-901,-901,-901,-901,0.408198347,-901,-901,-901,254.4991736,-901,0.179702479,-901,-901,9.237,3.403636364,3.48,0,6.3,127.9338843,-901,0.059504132,12.60297521,-901,45.8,-901,-901,-901,13.03140496,-901,85.68595041,-901,-901,180.5553719,0.238,188.5090909,0,-901,-901,5.884958678,586.2347107,12.7,-901,0,0,3.99999995,0,0,12.7,-901,0.133336723,-901,0,0,0
5/31/1950,-901,-901,-901,-901,-901,598.48,-901,103.0532231,3.78,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,7.3,-901,-901,-901,-901,-901,0.996099174,-901,-901,-901,251.8532231,-901,0.756297521,-901,-901,18.736,9.801123967,7.505,0,7.9,118.9785124,-901,0.061487603,9.204694215,-901,57.8,-901,-901,-901,23.85719008,-901,99.60991736,-901,-901,217.9834711,0.738,228.1804959,0,-901,-901,1.334280992,588.374876,14.5,-901,0,0,5.000000187,0,0,14.5,-901,0.128354097,-901,0,0,0
6/30/1950,-901,-901,-901,-901,-901,324.61,-901,81.10413223,4.656,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,-901,8,-901,-901,-901,-901,-901,1.564958678,-901,-901,-901,126.446281,-901,8.628099174,-901,-901,21.581,6.48,8.59,0,8,51.36396694,-901,0.178512397,2.14214876,-901,27.9,-901,-901,-901,16.0661157,-901,50.59636364,-901,-901,130.1752066,2.38,140.2512397,0,-901,-901,0.26538843,318.7041322,9.6,-901,0,0,5.00000005,0,0,9.6,-901,0.153939964,-901,0,0,0
