,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1975,0.144298676,0.247114196,0.586059509,1.196494183,1.987154686,3.195705399,2.950765036,17.65563655,18.24052269,2.396032435,0.173658641,0.055400114
1976,1.847253132,1.578975927,0.82338503,0.673973404,0.886371904,2.438396592,4.263020799,6.937493332,0.517620709,0.081130183,0.22885552,0.047820773
1977,0.153518865,0.202074526,0.185726795,0.367515606,0.55945967,0.678335111,3.590113582,5.289077996,2.597345457,0.007938453,0.016618594,0.012194994
1978,0.043232829,0.160882969,1.793604475,3.699204949,2.226401471,5.141975418,7.730113721,17.82031663,16.12067128,2.960639776,0.20864698,0.317662863
1979,0.124052197,0.269019031,0.589905036,2.770087788,1.671342192,3.828244479,7.244807861,20.11780392,6.488656326,0.468623339,0.05521771,0.009856523
1980,0.496019243,1.110437302,1.088732084,11.49112341,6.639174585,5.104046235,9.188968153,15.50637496,12.70790272,3.757801379,0.111447583,0.029814166
1981,0.037304758,0.151724425,0.383105734,0.900875202,1.642004616,2.143084896,8.592552002,11.15035702,2.145029255,-0.051957768,0.045007358,0.012040251
1982,0.277366863,4.989233534,6.717367461,3.387858095,9.159390872,7.795462216,16.84479458,22.1507026,13.03835931,3.549067565,0.746237963,0.446270086
1983,4.151777693,3.499925214,4.341971993,3.28496701,4.467403821,9.22193994,6.846666394,20.4327592,29.55862607,14.56875631,1.727312753,0.480829481
1984,0.843034338,8.902968903,8.546109068,5.324952685,3.751043583,5.699605576,6.811938607,17.40538144,7.076164121,0.841182089,0.063268915,0.027814005
1985,0.476061076,2.239841683,1.077119441,0.966666564,1.343635409,2.413297574,10.63571313,11.80464538,2.209759968,0.181475603,0.058680546,0.080068209
1986,0.219623426,0.747552664,1.789292924,4.105857491,14.13652448,14.43812525,10.23573759,15.58609629,9.747274831,0.984935075,0.091986983,0.068217796
1987,0.494578701,0.241400848,0.307336881,0.53956403,1.125151565,2.187049732,7.803594077,7.579573034,0.676605301,0.141564075,0.02529569,0.025371405
1988,0.09920719,0.437677994,0.827676645,1.156594734,1.231656355,3.049302869,6.410892498,6.385787776,1.491652196,-0.034760465,0.025246852,0.025322421
1989,-0.013173759,0.486735291,0.650942132,0.709235345,1.68514908,7.637945711,12.58572761,10.87637943,4.727458032,0.265097132,0.0372625,0.093317563
1990,0.849647803,1.225877978,0.77273963,0.990796196,0.813709717,3.656468152,8.639738569,6.370993849,2.312702657,0.090072653,-0.051134788,0.060420865
1991,-0.027101288,0.005868213,0.136428481,0.197029273,0.17749263,2.765323163,3.949692964,11.80636404,6.54927716,0.351408461,-0.051754655,0.060864322
1992,0.243554554,0.620519659,0.602830322,0.634611232,2.015462704,3.314145127,9.921506778,4.698590691,0.457457617,0.318587371,-0.045593824,0.053619084
1993,0.099165868,0.175476894,0.915196262,4.64933873,2.433354116,6.873524259,9.297603006,21.51078692,13.81546266,2.179989451,0.100700874,0.034779617
1994,0.268378915,0.272007419,0.431207552,0.593977907,0.844461687,2.678983705,6.606268637,8.625866809,0.916076784,0.774586027,0.035780673,0.012357769
1995,0.028416542,0.672983117,1.106743195,6.526978138,3.341291851,9.785650051,10.84490736,21.73145549,23.23160303,12.38922081,0.915576938,0.048100381
1996,0.101667848,0.099005955,1.798906489,2.884445033,7.444758283,6.761232956,10.81832165,21.11999128,8.104469038,0.839085648,0.071151446,0.009693368
1997,0.100426919,2.521164307,7.832122483,23.14965603,5.444863053,5.967267949,9.744694455,12.61116457,4.059585017,0.275450102,0.045821797,0.028373618
1998,0.167443217,0.413554903,0.685977578,3.975390811,4.889060587,6.792489036,7.794464515,14.00215633,25.80320859,8.747193931,0.495333285,0.129332117
1999,0.27445335,1.161253536,1.890912806,3.003351152,4.43768307,3.944297562,7.170404327,19.58723765,12.37299982,1.187366365,0.093029319,0.040346228
2000,0.15948719,0.602921487,0.542485042,3.189432702,4.016909237,4.663348658,10.13830206,16.75966863,4.989606126,0.693796417,0.257331251,0.097101976
2001,0.437825385,0.61251224,0.505406865,0.82065235,0.869235978,3.521689082,6.940048282,12.32171827,0.724520881,0.194686782,0.108685199,0.082747119
2002,-0.030863056,0.909128373,1.924372872,2.392303099,1.802468941,3.350641581,10.38780186,13.43905168,4.500976275,0.467102873,0.073063764,0.022705804
2003,0.066346456,1.330793186,1.180509111,2.510954737,1.791216997,3.16403816,5.699284977,17.16745675,10.62787291,0.768547178,0.028853319,0.035844018
2004,0.127684498,0.34629331,1.962727564,1.205569656,2.073123924,6.664075187,10.11929835,9.664640896,2.178799207,0.262540557,0.04093911,0.028017636
2005,0.533234043,0.777399245,1.688263799,3.261995832,2.687360545,4.749539715,6.825493691,24.20236896,14.87914509,2.655964069,0.11267633,0.049969235
2006,0.328646221,0.581442904,8.112232721,6.244306094,4.47694539,6.267120953,16.71016261,25.6821623,13.28529447,1.384299886,0.107377322,0.081611099
2007,0.312014311,1.017772609,1.321293072,0.989142197,2.656427614,4.998878423,8.508545013,7.968126902,1.091086288,0.344785515,0.037593473,0.065936151
2008,0.044991872,0.299395239,0.629176603,1.187475478,1.37527333,2.836999794,6.158712769,12.71789011,3.928073135,0.237452433,0.076847992,0.071527356
2009,0.027573585,0.918117613,0.574060547,2.199803887,2.057365627,4.607569746,8.104256168,19.62674136,3.565698131,0.424793947,0.06554873,0.032233071
2010,0.600978662,0.314443249,0.79690555,1.484124662,1.577590751,2.742367712,5.305810566,12.65487531,18.37076194,1.717765413,0.126281874,0.066191499
2011,2.124083618,1.705992851,6.161100388,3.02471001,1.580785057,7.455727082,11.42357282,15.00676047,23.29114915,9.086592311,0.45952846,0.094094373
2012,0.763677786,0.492522503,0.389137121,1.490667545,0.882648301,3.267782546,11.46813287,8.913387677,1.314118021,0.238611439,0.029426997,0.021811828
2013,0.151091508,1.503294014,4.749725366,1.928233751,1.802585327,4.449419689,8.898668495,6.311837253,1.225716026,0.112109284,0.018923341,0.0312146
2014,0.051654883,0.167860771,0.104306852,0.407935054,2.297700156,3.0245024,7.37699416,7.233749628,0.906947105,0.135216911,0.040445918,0.008841805
2015,0.069011471,0.326393861,2.146909486,0.840976719,5.39876165,3.152130646,3.253765025,3.320667643,0.654481658,0.139749841,-0.003550463,0.007653517
2016,0.084659197,0.527833772,1.993704047,3.087952645,3.246340957,9.178430564,11.39009997,12.05062052,4.525898586,0.179470394,0.028358164,0.011103965
2017,2.440185232,1.519628485,6.017357961,11.06375128,19.91504353,10.11410488,14.1989572,23.17843896,17.2551904,2.479483705,0.123638385,0.068137322
2018,0.171852661,3.18515802,0.788033745,2.230022753,1.032297764,7.552399845,15.51932184,8.206571287,1.187633154,-0.012252903,0.045556081,0.025106033
2019,0.062660526,0.233269458,0.702388654,2.338108468,5.512309208,6.279641111,14.18858675,18.39984116,21.12520304,3.341123211,0.329426857,0.107874618
2020,0.265982415,0.438331056,1.765617369,1.100549112,1.017036051,2.024854445,8.884104573,12.4408605,2.19646505,0.220831876,0.030025823,0.021169495
2021,0.10756215,0.355071817,0.469716787,0.642988029,1.18797449,1.710481855,6.873713226,7.061631958,0.303790619,0.137135428,0.030381674,0.001410347
