,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1979,3.216252693,2.245177892,3.016095329,11.86294009,10.99192471,29.23044242,61.90873644,129.3763947,31.76400926,4.625199736,1.439055782,0.896571917
1980,2.109642734,5.930917688,7.665604635,104.3656779,55.52934537,35.69218423,75.8008299,109.495041,77.25516705,22.65023877,3.327196271,1.788926995
1981,1.972617118,0.746057734,1.761606375,2.4315062,9.718727014,17.42284221,62.36293105,56.65230291,11.55952759,1.861364801,0.202171646,0.149163455
1982,2.298453073,36.33792117,67.23347591,26.72410941,89.11001351,51.01563969,120.7023986,151.6989065,69.95928397,19.17669881,2.867530578,1.582461499
1983,36.23992425,23.54794922,27.07806554,27.14823125,37.03846318,68.18771441,45.97106364,169.7411033,217.6133182,76.50646213,9.273584325,7.276798397
1984,4.949694642,71.86863445,70.78501634,32.6821234,20.48120471,43.56141383,54.55017916,92.58043368,36.36776407,5.145753189,1.180681856,-0.273577924
1985,1.931648384,8.946500601,6.910616676,6.223575723,11.61679387,19.87175993,77.55659748,56.33201084,11.09024797,2.156953861,0.721435384,1.62238955
1986,1.380463209,2.619214422,9.868368996,33.96720134,120.6970413,110.6178519,74.44462084,98.19893838,48.85300298,6.569049764,2.714632767,0.805569607
1987,0.120284689,-0.297256404,0.301231847,1.16857077,4.272281911,12.60606117,48.32300297,24.79838622,3.452693475,1.590680651,0.606410221,-0.63912615
1988,-0.535629197,0.419984128,2.786039947,5.642649919,9.011183209,25.34757761,35.91535917,24.84297959,6.372182254,2.229636764,0.332814302,-0.325556455
1989,-0.387693803,1.938866629,2.867982156,3.96508866,10.44886361,64.22486891,96.3029515,50.6302788,16.37818063,5.284746721,6.981269374,-5.638519619
1990,7.943819476,4.590262696,4.693956321,7.986867098,8.139833221,29.17341972,53.52198651,24.11353138,12.73752015,2.608965818,0.623873438,1.51628974
1991,0.809993794,1.276205083,1.524877191,0.89550648,2.140740173,17.66959627,36.83800142,67.37029178,26.80573803,4.564463853,1.298603189,1.442262834
1992,2.619951852,2.739906709,2.793085613,4.010352355,13.72774658,26.45628803,54.07488274,18.01720879,2.97701062,4.363213889,2.105330272,0.945337458
1993,1.634256647,1.400339645,4.282162371,22.84747671,19.34473495,66.51963459,83.19210715,146.1041769,76.55121553,12.32421495,0.787466737,0.645328025
1994,0.818917553,1.082345597,2.891278112,5.081753426,6.555597456,22.09343808,40.87949379,42.61740675,7.508940765,0.794334095,-0.892430981,0.10858388
1995,1.462300482,5.559380201,6.117887967,41.68711385,28.34444734,94.90935195,95.4706205,162.008105,150.81697,60.21264957,5.847521721,1.769902593
1996,0.215292369,0.876345884,9.552856158,12.32617843,63.86922351,51.03104467,86.74607087,137.2875348,36.60842906,5.527528427,1.781299556,0.7449361
1997,0.382910551,15.78206489,62.1921067,176.5230257,31.48986391,53.47078262,72.08510606,71.99193743,21.77934292,3.86617576,1.212347172,2.929408001
1998,1.611253312,2.835116337,4.640751457,19.77201513,26.03948431,57.80835618,62.47706928,108.15597,170.7743412,52.13605041,6.391895648,3.922693343
1999,0.577275399,7.484348581,10.08784217,21.33472905,32.1267896,37.32667704,60.23128493,136.3263615,59.95608912,8.925873803,1.961101348,1.681081119
